id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30499675,Apartamento céntrico Madrid Chueca,228900223,Redpiso,Centro,Justicia,40.42512,-3.69742,Entire home/apt,85,1,15,2019-06-02,1.44,1,20
30500564,MADRID 15 min centro Wifi,172206647,Emma,Ciudad Lineal,Quintana,40.43784,-3.64358,Shared room,14,1,0,,,2,314
30500667,Large and quiet bedroom with 2 private bathrooms,2710477,Adriana V,Centro,Sol,40.41951,-3.70336,Private room,85,3,0,,,1,0
30501823,Cozy & Refurbished Apartment in La Latina,228908441,Jacob,Centro,Embajadores,40.40771,-3.71042,Entire home/apt,75,2,39,2019-10-25,3.47,1,138
30502982,"Habitación en el Centro de Madrid, en  Lavapiés.",16135762,Paul,Centro,Embajadores,40.40925,-3.69935,Private room,40,2,25,2019-10-24,2.21,2,133
30507176,Habitación 1° linea 1 metro tetuan. Madrid- España,38765097,Shelton,Tetuán,Valdeacederas,40.46323,-3.69992,Private room,35,3,22,2019-10-29,1.97,17,318
30516576,LITERA HABITACION FEMENINA DE 4.,45935972,Manuel,Centro,Justicia,40.42018,-3.69963,Shared room,20,1,3,2019-10-02,0.45,10,176
30518080,HABITACIÓN PARA DOS PERSONAS CENTRO DE MADRID,99767327,Christian,Centro,Embajadores,40.40794,-3.69818,Private room,29,1,15,2019-10-17,1.33,2,338
30518968,Solfai Vacacional 27,91506664,Solfai,Centro,Palacio,40.41516,-3.71224,Entire home/apt,45,2,16,2019-08-16,1.45,44,345
30519268,Habitación privada en Madrid centro,229023532,Shirley,Puente de Vallecas,Palomeras Sureste,40.38406,-3.63828,Private room,16,2,2,2019-05-08,0.19,3,0
30519796,2575 - Luxury Madrid Apartment 6B - Modern 1-Bedroom Apartment in Madrid with  Communal Pool,170721055,Toni,Retiro,Adelfas,40.39928,-3.67131,Entire home/apt,71,32,2,2019-06-16,0.37,13,0
30519797,PUERTA DEL SOL CITY CENTER IV,26205011,Roberto,Centro,Sol,40.41615,-3.707,Entire home/apt,120,3,0,,,12,0
30520014,Private room+parking area+wifi+train/metro/bus,6552020,Angeles,Latina,Aguilas,40.38319,-3.76833,Private room,28,3,11,2019-10-28,1.24,1,326
30520132,"Centrally Apartment close to Rastro , zone Latina",2711109,Yolanda ... /Alrezkate S.L,Centro,Embajadores,40.40855,-3.70531,Entire home/apt,100,1,1,2018-12-23,0.09,21,0
30520169,2558 - AM Luxury Madrid Apartment 5B - Wonderful 2-Bedroom Apartment in Madrid with a Communal Pool,170721055,Toni,Retiro,Adelfas,40.40093,-3.67315,Entire home/apt,120,32,3,2019-10-21,0.28,13,0
30520478,Triplex with pool,12030420,Ignacio & Diego MyCityHome,Chamberí,Almagro,40.43226,-3.69559,Entire home/apt,33,1,18,2019-10-30,1.89,38,195
30520927,"PLAZA MAYOR, GREAT VIEWS AND LOCATION",229026881,Isabel Y Marta,Centro,Palacio,40.41638,-3.70908,Entire home/apt,65,3,37,2019-11-01,3.31,1,37
30521059,Habitación preciosa y acogedora en Lavapiés/Atocha,229022110,Cecilia,Centro,Embajadores,40.40942,-3.69819,Private room,35,2,6,2019-10-20,0.84,2,320
30521736,Habitación 2° 300 metros de Linea 1 metro Tetuan,38765097,Shelton,Tetuán,Valdeacederas,40.46165,-3.69845,Private room,35,3,21,2019-10-22,2.10,17,341
30524600,Lovely Studio with terrace next to La Castellana,229055723,Gonzalo,Chamberí,Rios Rosas,40.44136,-3.6963,Entire home/apt,85,1,27,2019-10-26,2.43,1,34
30524734,Apartamento en Madrid Nuevos Ministerios,100159053,Raquel,Chamberí,Rios Rosas,40.446,-3.69733,Entire home/apt,40,60,1,2018-12-11,0.09,2,38
30524805,STUDIO MALASAÑA 2- 4PAX- Madrid downtown,227112559,Antonio,Centro,Universidad,40.42759,-3.70954,Entire home/apt,80,3,42,2019-10-24,3.99,2,110
30525974,Piso Barrio Salamanca,192297897,José,Salamanca,Goya,40.42402,-3.67666,Private room,330,2,0,,,4,68
30526613,Arturo Soria - López de Hoyos.,16829950,Edu,Ciudad Lineal,Colina,40.45567,-3.66028,Entire home/apt,79,4,12,2019-10-25,1.17,15,364
30526661,BONITA Y AMPLIA HABITACIÓN,169249434,María José,Salamanca,Guindalera,40.4345,-3.67415,Shared room,40,1,1,2018-12-10,0.09,1,281
30527429,PLAZA DE TOROS LAS VENTAS,229073483,Lula,Ciudad Lineal,Ventas,40.42727,-3.65825,Private room,150,3,5,2019-05-24,0.47,1,89
30528118,Apartamento de 2 Dormitorios con Terraza y Vistas,49405175,Apartamentos El Capricho,Latina,Cármenes,40.40292,-3.73087,Entire home/apt,75,1,0,,,6,317
30528270,Bonito Atico en el centro de la Capital,154670560,Aroa,Moncloa - Aravaca,Argüelles,40.42096,-3.71644,Entire home/apt,57,3,7,2019-10-27,1.40,2,336
30529205,Bright and Modern - 2 BD / 2 BTH - La Latina,229084062,Elena,Centro,Palacio,40.41161,-3.71253,Entire home/apt,100,4,30,2019-10-27,2.83,1,127
30529299,A2 . HABITACION  POCOS DIAS 1o2 pers -EXAMENES,151519737,Maria,Salamanca,Guindalera,40.43497,-3.67386,Private room,20,1,18,2019-10-21,1.68,3,336
30530397,A1. HABITACION Estudiantes master o entrevistas.,151519737,Maria,Salamanca,Guindalera,40.43499,-3.67451,Private room,21,1,21,2019-10-05,1.86,3,321
30531644,Torr Apartments in Madrid 3F/Chamartín-AvAmérica,149257574,Apartamentos Torr En Madrid,Chamartín,Prosperidad,40.44382,-3.67166,Entire home/apt,80,1,1,2019-04-16,0.14,13,335
30531971,Chic & Stylish 1BR Apartment | CENTRE,229103928,Javi Y Ainoa,Centro,Palacio,40.41127,-3.7138,Entire home/apt,51,2,64,2019-10-31,5.75,1,41
30532689,Suite con baño,187954394,Bea,Chamberí,Rios Rosas,40.44495,-3.6984,Private room,37,2,2,2018-12-30,0.18,1,0
30533712,Habitación privada con balcón,62266764,Yvan,Arganzuela,Palos de Moguer,40.40383,-3.70067,Private room,30,1,0,,,1,0
30536211,Open the Shutters for Views of the Imposing Teatro Real,186465037,Nessun Dorma,Centro,Palacio,40.41806,-3.71014,Entire home/apt,250,2,61,2019-10-27,5.79,1,315
30536431,EL CAPRICHO DE NINA,723539,Eloisa,Centro,Embajadores,40.40667,-3.70152,Entire home/apt,60,3,40,2019-11-05,3.58,9,51
30536448,Luxury in Princesa & Plaza España - Free Parking,229128353,Dani Y Mireia,Moncloa - Aravaca,Argüelles,40.42984,-3.71949,Entire home/apt,299,2,26,2019-10-24,2.33,1,80
30537790,Best Location in Madrid City,229138489,Antonio,Salamanca,Recoletos,40.42266,-3.68939,Entire home/apt,80,4,58,2019-11-01,5.30,2,151
30538071,Habitación privada en el centro de Madrid,229023532,Shirley,Puente de Vallecas,Palomeras Sureste,40.38547,-3.63963,Private room,20,1,3,2019-11-02,0.49,3,0
30545887,Urban & Cosy 1bed in Madrid City Center,227994458,Enrique,Centro,Cortes,40.41796,-3.69591,Entire home/apt,55,1,24,2019-07-28,2.16,1,70
30546138,Madrid Center Palacio Real,207940934,Jorge,Moncloa - Aravaca,Argüelles,40.42123,-3.71658,Private room,34,1,56,2019-10-25,5.01,7,330
30548903,Dormitorio Paseo castellana Santiago Bernabeu,2346360,Carmen,Tetuán,Cuatro Caminos,40.45229,-3.69704,Private room,35,3,9,2019-10-21,1.08,1,85
30549127,"Habitación doble, céntrica y luminosa",49283072,Lia,Centro,Palacio,40.41294,-3.71337,Private room,40,1,3,2018-12-31,0.27,1,0
30550478,APARTAMENTO LUJO - ARGANZUELA - LEGAZPI - RODIO 4,229219431,Pedro,Arganzuela,Legazpi,40.39107,-3.69108,Entire home/apt,75,14,1,2018-12-06,0.09,1,0
30551594,Duplex penthouse SantiagoBernabeu/Chamberi/AZCA,10247475,Abel,Tetuán,Cuatro Caminos,40.4474,-3.70179,Entire home/apt,500,2,0,,,1,0
30552084,Habitación muy luminosa cerca del Bernabéu,63191466,Rodrigo,Chamberí,Rios Rosas,40.44447,-3.70193,Private room,250,1,0,,,3,0
30553214,Original-Luminoso-Aire Acondicionado-Zona Malasaña,33647555,Angel Peluaga,Centro,Universidad,40.42384,-3.70202,Entire home/apt,60,2,27,2019-11-03,2.42,10,75
30553217,"Habitación doble, zona San diego, Vallecas ,",229237883,Luisa,Puente de Vallecas,San Diego,40.38487,-3.66891,Private room,30,2,17,2019-11-04,1.52,1,177
30554018,Espectacular habitación s/ Paseo de la Castellana!,208044350,Tomas,Chamartín,Castilla,40.4804,-3.68461,Private room,120,2,0,,,2,0
30554500,Viscoelastic bed in veryquiet home with breakfast,88328128,Leticia,Ciudad Lineal,Ventas,40.43187,-3.65298,Private room,28,1,48,2019-10-21,4.30,3,47
30554998,Habitación cerca del estadio Santiago Bernabéu,63191466,Rodrigo,Chamberí,Rios Rosas,40.44456,-3.70219,Private room,125,1,0,,,3,0
30555994,STYLISH NEST 1BD | PLAZA MAYOR - SOL,229257833,Adri Y Julien,Centro,Embajadores,40.41043,-3.69768,Entire home/apt,51,2,56,2019-11-04,5.11,2,43
30556219,Velarde Maravilloso Estudio en Malasaña A/C,160491999,Javier &  Iris,Centro,Universidad,40.42602,-3.70223,Entire home/apt,77,2,24,2019-10-17,2.31,2,2
30556451,Nice studio with pool access & Wifi,142945848,"Loic, Estelle & Co",Chamartín,Nueva España,40.4637,-3.68177,Entire home/apt,91,2,1,2019-03-04,0.12,19,363
30556838,Estudio Quillo,99328304,David,Centro,Universidad,40.42382,-3.70257,Entire home/apt,45,3,10,2019-11-07,5.00,1,268
30557013,"Free Parking-Luxury apartment Chamberí, 1br, 2bth",47778358,José,Chamberí,Almagro,40.43209,-3.69444,Entire home/apt,119,1,98,2019-11-07,8.75,1,141
30557837,ESTUDIO CÉNTRICO MADRID. BERNABÉU E IFEMA CERCA,34828413,Alvaro,Tetuán,Almenara,40.467,-3.69223,Entire home/apt,119,2,3,2019-10-02,0.27,1,54
30558484,"Beautiful, Stylish Apartment with Balcony in Vibrant Chueca",229271411,Santiago,Centro,Justicia,40.42299,-3.69959,Entire home/apt,210,2,19,2019-07-18,1.81,1,116
30559141,Awesome apartment DOWNTOWN,229277443,Eduardo,Centro,Cortes,40.41216,-3.69499,Entire home/apt,100,3,40,2019-10-25,3.79,1,0
30561163,Habitacion con vista en centro Madrid/ Chueca.,143109043,Omar Marco,Centro,Justicia,40.42147,-3.70002,Private room,32,25,3,2019-05-05,0.27,1,0
30562671,TU HOGAR EN EL Bº DE SALAMANCA-AVDA AMERICA,140446987,Enrique,Salamanca,Castellana,40.43541,-3.68414,Entire home/apt,55,3,21,2019-10-22,2.03,6,80
30575055,Moderna y nueva corrala en el corazón de Madrid,135752094,Jesus P.,Centro,Embajadores,40.40859,-3.69865,Entire home/apt,55,2,71,2019-10-27,6.47,3,33
30575060,El Chato Apartamento Madrid,11650026,Ana,Latina,Cármenes,40.40291,-3.74187,Entire home/apt,55,3,0,,,4,48
30575203,Habitación en Bernabeu con baño privado,62422731,Jesús,Tetuán,Cuatro Caminos,40.45307,-3.6996,Private room,70,1,2,2019-01-02,0.18,2,0
30577028,Nuevo y acogedor apartamento en el centro,3722900,Basile,Centro,Embajadores,40.40581,-3.70158,Entire home/apt,44,2,62,2019-11-01,5.55,2,11
30577401,"Bright, Cool and New - Princesa & Plaza de España",229358406,Nuria Y Dani,Moncloa - Aravaca,Argüelles,40.43219,-3.71829,Entire home/apt,99,1,46,2019-10-24,4.81,1,49
30577776,STUNNING&STYLISH APARTAMENT Plz Mayor 6P 2BD 2BTH,158262143,Familia R. Tellez,Centro,Sol,40.41524,-3.70774,Entire home/apt,139,2,67,2019-10-28,6.38,5,118
30580023,Habitación tranquila cama individual 1,229249895,Peralta,Centro,Cortes,40.41159,-3.69647,Private room,28,1,35,2019-10-24,3.31,3,350
30580469,Habitación tranquila cama grande Sol 3,229249895,Peralta,Centro,Cortes,40.41307,-3.6965,Private room,38,1,36,2019-10-21,3.66,3,329
30581142,Sofá cama en salón muy tranquilo.,19178426,Andres,Tetuán,Castillejos,40.45825,-3.69749,Shared room,180,1,0,,,1,0
30583391,MINI APARTAMENTO CENTRICO EMBAJADORES.EQUIPADO!,173781986,Francisco,Arganzuela,Acacias,40.40345,-3.70483,Entire home/apt,40,2,74,2019-11-05,6.61,2,272
30585384,RETIRO PARK  | Luxe Apartment |,28786243,Emilio,Salamanca,Goya,40.42364,-3.67937,Entire home/apt,159,1,31,2019-10-20,2.77,60,208
30585916,Piso en Madrid Río y Pradera de San Isidro,6268173,Rebeca,Carabanchel,San Isidro,40.39902,-3.71787,Entire home/apt,40,90,0,,,3,221
30586517,Piso al lado del estadio Santiago Bernabéu,229437795,Jorge,Tetuán,Cuatro Caminos,40.45548,-3.6932,Private room,150,2,5,2019-09-22,0.48,1,180
30589357,Charming Puerta de Toledo II - Con Parking Gratis,229456904,David,Arganzuela,Acacias,40.4054,-3.71024,Entire home/apt,65,1,4,2019-06-16,0.37,2,341
30590489,COZY APT in the DISTINCTIVE district of  LasLetras,38737091,Kare & Fede,Centro,Cortes,40.41271,-3.69439,Entire home/apt,60,2,43,2019-11-06,4.13,2,157
30592997,Charming Chueca Center II - Studio with Balcony,4677030,Jaime,Centro,Justicia,40.4234,-3.6986,Entire home/apt,70,1,1,2019-01-08,0.10,13,246
30593032,Charming Chueca Center I - with Balcony,4677030,Jaime,Centro,Justicia,40.42182,-3.69921,Entire home/apt,80,1,0,,,13,335
30595141,Nice 2 bedrooms Apartment on Madrid center/Chueca.,23200625,Alberto,Centro,Justicia,40.4203,-3.69684,Entire home/apt,99,1,9,2019-09-19,0.86,3,32
30599921,Nice room in very good location,83558583,Emmanuel,Latina,Puerta del Angel,40.41157,-3.72619,Private room,50,1,3,2018-12-19,0.28,1,0
30610257,STUDIO MALASAÑA 1- 4PAX- Madrid downtown,227112559,Antonio,Centro,Universidad,40.42573,-3.7075,Entire home/apt,80,3,36,2019-11-03,3.41,2,100
30616558,El mirador de Santa Eugenia,17518943,Patricia,Villa de Vallecas,Santa Eugenia,40.38689,-3.60876,Entire home/apt,45,3,11,2019-09-09,1.05,1,4
30620874,Habitación para una persona,142376736,Julian,Latina,Aguilas,40.37759,-3.78249,Private room,40,1,1,2019-06-03,0.19,2,364
30631994,Beautiful and confortable room in luxury area,12252321,Belen,Moncloa - Aravaca,Argüelles,40.42879,-3.72132,Private room,27,3,4,2019-06-30,0.40,4,304
30644841,Luxury 2-bedroom apartment in the centre of Madrid,159558182,Home Club,Centro,Cortes,40.41307,-3.70015,Entire home/apt,257,1,1,2019-03-11,0.12,41,239
30653051,Loft in central Madrid,2026182,Alessandra,Arganzuela,Imperial,40.41256,-3.71799,Entire home/apt,95,3,1,2019-01-02,0.10,3,312
30666817,Terrific Location with Video Projector and Netflix,10302198,Miriam,Centro,Universidad,40.4245,-3.70582,Entire home/apt,90,3,3,2019-11-05,1.80,2,73
30673870,"Habitación, 4mn Bus, 2 Camas,Cerca El Centro,Tren",222907396,Merry,Carabanchel,San Isidro,40.39547,-3.73708,Private room,32,1,0,,,9,11
30683113,"Habitación principal, baño privado, cerca centro",116866105,Jose,Moratalaz,Media Legua,40.40913,-3.65378,Private room,180,1,0,,,1,0
30683411,Room in the center of Madrid (Malasaña),66415910,Carlotta,Centro,Universidad,40.42582,-3.70594,Private room,39,2,0,,,1,0
30685122,Fabuloso loft exterior en chueca,39437421,Fran,Centro,Justicia,40.42332,-3.69749,Entire home/apt,65,1,69,2019-10-22,6.16,2,322
30687656,habitación matrimonio Chueca/ Gran Via con balcon,49081983,Alexandra,Centro,Justicia,40.42014,-3.69998,Private room,65,1,1,2018-12-13,0.09,1,0
30688429,YOUR TEMPORARY HOME WITH BREAKFAST.  BRAND NEW!,229707923,Lysh,Ciudad Lineal,Ventas,40.42702,-3.65986,Private room,18,1,45,2019-11-03,4.04,1,264
30688660,Habitacion comoda h.6 m.v,152361774,Nillere,Chamberí,Rios Rosas,40.44479,-3.70137,Private room,20,2,1,2019-10-12,1,2,191
30689176,Nice sunny room near Matadero Cultural Center,130502,Patricia,Arganzuela,Delicias,40.3928,-3.69374,Private room,17,5,0,,,1,275
30689478,Cozy apartment Malasaña / Fuencarral / Gran Vía,229715855,Huan Sheng,Centro,Universidad,40.42434,-3.7031,Entire home/apt,75,2,27,2019-10-28,2.51,1,151
30693146,15min to the City center . New modern apartment,10019631,Kigwen,Ciudad Lineal,Ventas,40.43177,-3.64963,Entire home/apt,129,1,29,2019-09-29,2.77,3,0
30700091,Puerta del Sol- Loft Entero,106697974,William,Centro,Sol,40.41507,-3.70422,Entire home/apt,130,2,7,2019-10-20,0.67,1,6
30700500,FREE WiFi Puerta del Sol Km0 Madrid centro,224313573,Ferdinand,Centro,Sol,40.41803,-3.7047,Entire home/apt,149,1,25,2019-11-03,2.43,6,359
30700690,Solfai Vacacional 28,91506664,Solfai,Centro,Embajadores,40.40749,-3.69713,Entire home/apt,35,2,26,2019-09-21,2.44,44,358
30701391,FREE WiFi Puerta del Sol Km0 Madrid centro,224313573,Ferdinand,Centro,Sol,40.41668,-3.70496,Entire home/apt,149,1,13,2019-09-20,1.35,6,300
30702400,FREE WiFi Puerta del Sol Km0 Madrid centro,224313573,Ferdinand,Centro,Sol,40.41817,-3.70526,Entire home/apt,79,1,16,2019-10-05,1.46,6,304
30704082,FREE WiFi Puerta del Sol Km0 Madrid centro,224313573,Ferdinand,Centro,Sol,40.41684,-3.70508,Entire home/apt,149,1,24,2019-09-28,2.50,6,350
30705528,New Design Madrid Centre Apartment,43940819,Diego,Centro,Embajadores,40.40856,-3.69928,Entire home/apt,90,2,6,2019-09-07,0.57,2,89
30706051,Bubble of Calm in the Heart of Town,31799053,Isabel,Centro,Universidad,40.42403,-3.70342,Entire home/apt,60,5,0,,,1,70
30707024,Enjoy Madrid Rio,137261451,José Luis,Latina,Cármenes,40.40492,-3.72298,Private room,30,3,18,2019-11-01,2.04,3,36
30707924,Wonderful Rooftop Studio in the Heart of Goya-2PAX,19300308,Ricardo,Salamanca,Goya,40.42392,-3.67367,Entire home/apt,70,3,17,2019-10-05,1.63,1,15
30708636,Coqueto y acogedor en el barrio de moda de Madrid,60358230,Sol,Chamberí,Rios Rosas,40.44631,-3.69945,Entire home/apt,99,2,29,2019-10-23,2.64,9,346
30713796,MAGNIFICO ÁTICO CON TERRAZA,102475038,Gustavo Enrique,Arganzuela,Palos de Moguer,40.40122,-3.69432,Entire home/apt,120,2,31,2019-11-03,3.03,2,73
30714597,"Full apartment Madrid Centre, Goya. Best location!",183676639,Zoilo,Salamanca,Goya,40.42602,-3.67849,Entire home/apt,80,3,45,2019-11-04,4.46,2,155
30720140,Life in white,44267738,Madrid Central,Centro,Palacio,40.41044,-3.71184,Entire home/apt,499,1,18,2019-10-16,1.65,27,336
30722916,Habitación a 10 minutos del Metro Barajas y IFEMA.,229965424,Herve,Barajas,Timón,40.46953,-3.58422,Private room,40,1,95,2019-11-06,8.61,2,137
30722936,FREE WiFi Puerta del Sol Km0 Madrid centro,224313573,Ferdinand,Centro,Sol,40.41669,-3.70382,Entire home/apt,79,1,21,2019-10-27,1.96,6,283
30723034,Views to PLAZA DE LAS VENTAS-4PAX,228184115,Angel,Salamanca,Guindalera,40.43112,-3.66333,Entire home/apt,70,2,50,2019-11-03,4.56,1,158
30723075,PISO PENTHOUSE - IFEMA - REAL MADRID parking+pool,73078329,Miguel,Hortaleza,Valdefuentes,40.48956,-3.65542,Entire home/apt,100,2,14,2019-10-24,1.88,2,352
30723278,Spacious apartment in Salamanca neighbourhood,159558182,Home Club,Salamanca,Goya,40.42368,-3.67323,Entire home/apt,411,1,2,2019-10-26,2,41,28
30725229,PRADO 1,226793524,Beleco Sl,Centro,Cortes,40.41358,-3.69972,Entire home/apt,275,4,4,2019-10-02,0.50,10,12
30725335,Apartamento de un dormitorio,49405175,Apartamentos El Capricho,Latina,Cármenes,40.40482,-3.72998,Entire home/apt,55,1,0,,,6,350
30726544,Apartamento de Dos Dormitorios,49405175,Apartamentos El Capricho,Latina,Cármenes,40.4043,-3.72991,Entire home/apt,60,1,1,2019-02-16,0.11,6,357
30726705,Apartamento de un Dormitorio con Terraza,49405175,Apartamentos El Capricho,Latina,Cármenes,40.40444,-3.72966,Entire home/apt,60,1,0,,,6,318
30726727,Apartamento Estudio,49405175,Apartamentos El Capricho,Latina,Cármenes,40.40406,-3.73089,Entire home/apt,55,1,1,2019-09-06,0.46,6,327
30726754,Apartamento de Dos Dormitorios con Terraza,49405175,Apartamentos El Capricho,Latina,Cármenes,40.40481,-3.73072,Entire home/apt,70,1,0,,,6,313
30728184,"Un apartamento soleado en Lavapiés, Madrid",68375357,Blanca,Centro,Embajadores,40.40717,-3.70578,Entire home/apt,47,3,37,2019-10-25,3.37,1,339
30728962,18 MC YOLO APARTAMENTO ALBUFERA III,135337466,Mc Yolo,Puente de Vallecas,San Diego,40.39441,-3.66411,Entire home/apt,50,1,1,2019-06-03,0.19,19,45
30730075,Cozy studio near El Retiro and Prado Museum,229993696,Dolores Y Socorro,Arganzuela,Palos de Moguer,40.40709,-3.69396,Entire home/apt,40,1,27,2019-10-26,2.70,1,310
30730441,Lovely 3-Bed Apartment next to Fuencarral,230009814,Álvaro,Fuencarral - El Pardo,Valverde,40.49483,-3.69343,Entire home/apt,68,1,8,2019-09-09,0.78,1,326
30732543,UD Apartments - Central Gran Via Apartment - Atico 1 with terrace (2BR),156294948,Lorenzo,Centro,Universidad,40.42399,-3.71045,Entire home/apt,241,1,1,2019-02-11,0.11,3,60
30734070,PRECIOSO APTO1 CENTRO HISTORICO. PLAZA VILLA,230030303,Maria,Centro,Palacio,40.41448,-3.71117,Entire home/apt,120,1,36,2019-10-26,3.42,4,200
30734150,Apartamento situado a 10 minutos de Opera,230032172,Sergio,Carabanchel,Opañel,40.39126,-3.72476,Entire home/apt,50,1,23,2019-10-13,2.10,2,158
30734873,Stunning 3 bedroom apartment next to Retiro Park,12506315,Javier,Retiro,Ibiza,40.41943,-3.67845,Entire home/apt,200,4,19,2019-10-25,2.19,2,50
30735321,Lovely & Chic one bed apartment next to El Prado,230035798,Jose Luis,Centro,Cortes,40.41442,-3.69574,Entire home/apt,60,1,20,2019-10-27,2.32,1,342
30737171,Bright Salamanca | Light & color in Salamanca area,96446898,Oasis Collections,Salamanca,Castellana,40.43571,-3.68083,Entire home/apt,84,30,1,2019-06-22,0.21,7,160
30753507,apartamento zona cuzco,64913401,Ignacio,Tetuán,Castillejos,40.45939,-3.69511,Entire home/apt,65,2,28,2019-10-17,2.69,1,334
30755714,Habitación de lo mas acojedora y cómoda en Madrid,230145656,Mayte,Ciudad Lineal,San Pascual,40.44374,-3.65459,Hotel room,28,1,37,2019-11-08,3.36,1,66
30755749,Segovia · New!Cozy & beautiful apartment next to Plaza Mayor,50648232,Lina,Centro,Palacio,40.41357,-3.71427,Entire home/apt,5000,2,58,2019-11-05,5.44,7,284
30755991,ALMIRANTE,226793524,Beleco Sl,Centro,Justicia,40.42168,-3.695,Entire home/apt,135,3,2,2019-01-05,0.19,10,0
30756103,Moncloa city center apartment,230147032,Jose Maria Y Alonso,Chamberí,Gaztambide,40.43332,-3.71578,Entire home/apt,55,2,35,2019-10-25,3.19,3,69
30756852,Excelente ubicación ZONA NORTE MADRID,230152535,Cruz,Fuencarral - El Pardo,Pilar,40.47624,-3.71566,Private room,35,1,1,2018-12-23,0.09,1,0
